# Image list with two lines of data per image:
# IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
# POINTS2D[] as (X, Y, POINT3D_ID)
51 0.26556212415171954 0.06611970010622999 0.7825304186924942 -0.5592415285856717 -409.6203897387191 159.44112110273247 402.7789024059557 1 devide/left/frame_025_left.png

52 0.2643890456795383 0.0686033572458138 0.7893205302030281 -0.5498773613263934 -461.0546652349259 151.27843892477915 374.5374329024882 2 devide/right/frame_025_right.png

53 0.26057461921011765 0.06250263829483949 0.7841544571317786 -0.5597285729619782 -403.1812082312793 159.5447493792177 407.9410026035084 1 devide/left/frame_026_left.png

54 0.2593582584491994 0.06504606470187914 0.7909379537732705 -0.550381192013271 -454.97183057722503 151.37428914983286 380.360761623181 2 devide/right/frame_026_right.png

55 0.24151352577852145 0.048789771259253885 0.7899696807250148 -0.561461199569227 -378.0783338538282 160.04869268317833 426.73772288159194 1 devide/left/frame_027_left.png

56 0.24013432341912402 0.05155970354385701 0.7967262189963387 -0.5521815241841286 -431.1449614705736 151.85310431029183 401.7085391058244 2 devide/right/frame_027_right.png

57 0.2214874749059509 0.034459201000386776 0.7955440372705728 -0.5629081156720324 -350.97025412324206 160.58252324597112 445.0207154194262 1 devide/left/frame_028_left.png

58 0.21993927153614767 0.03746355455997783 0.8022681567485467 -0.5537047982302208 -405.2340591073192 152.3634580529653 422.7141892022755 2 devide/right/frame_028_right.png

59 0.21610343699401757 0.030634220297139084 0.7969329509489729 -0.563257242082089 -343.55411238554996 160.75552455809904 449.66172235343515 1 devide/left/frame_029_left.png

60 0.21451047286345867 0.033701042857517724 0.8036478555689579 -0.5540754650601545 -398.11462914466307 152.53142241736012 428.09302209517915 2 devide/right/frame_029_right.png

61 0.22398754636093912 0.07909732990236104 0.7856848730942252 -0.571202653765224 -324.04197202024534 181.81879888629797 447.1301112028118 1 devide/left/frame_030_left.png

62 0.22297707276470796 0.08207900082324623 0.7923592402724698 -0.5618817464555812 -377.3792297281378 177.39572190587472 421.7279851874488 2 devide/right/frame_030_right.png

63 0.2248792576517757 0.11196355194501065 0.7832804571003478 -0.5686520975416458 -300.71941711647867 184.07045787709217 456.2813236290094 1 devide/left/frame_031_left.png

64 0.22421302280547478 0.11491357946918362 0.7898234259444017 -0.5591979483934643 -353.129353405807 182.70530298502504 428.6945585750479 2 devide/right/frame_031_right.png

65 0.23393916784035218 0.14033606624687056 0.7784153838009911 -0.5653739864217964 -297.1700635831474 185.31554989611232 455.67096145762014 1 devide/left/frame_032_left.png

66 0.23357913199424118 0.14315829400178612 0.7848731431403774 -0.5558062982121197 -348.1654371226683 185.99504683310235 425.52622995523967 2 devide/right/frame_032_right.png

67 0.22631580683069755 0.11675229469898729 0.7824939182341122 -0.568201834903512 -299.91243932907366 184.34798741838426 456.2252341605418 1 devide/left/frame_033_left.png

